drug_name,num_prescriber,total_cost
PRAVASTATIN SODIUM,1,1516
RABEPRAZOLE SODIUM,1,1515
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1515
ACYCLOVIR,1,1514
SIMVASTATIN,1,1514
PREMARIN,1,1513
BUSPIRONE HCL,1,1511
PROAIR HFA,1,1508
ALLOPURINOL,1,1508
ZENPEP,1,1507
HYDROCHLOROTHIAZIDE,1,1506
ZIPRASIDONE HCL,1,1504
K-TAB ER,1,1503
METHYLPHENIDATE HCL,1,1500
FLUOCINONIDE,1,1500
LISINOPRIL,1,1499
DOXAZOSIN MESYLATE,1,1498
OXYBUTYNIN CHLORIDE ER,1,1498
PROAIR HFA,1,1497
SPIRONOLACTONE-HCTZ,1,1497
NYSTOP,1,1496
LOSARTAN POTASSIUM,1,1495
METHYLPHENIDATE ER,1,1495
METHOCARBAMOL,1,1494
DILTIAZEM 24HR CD,2,1493
SPIRONOLACTONE,1,1492
BACLOFEN,1,1492
BACLOFEN,1,1492
ALPRAZOLAM,1,1491
PRAVASTATIN SODIUM,1,1491
MONTELUKAST SODIUM,1,1490
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1490
PROAIR HFA,1,1490
MORPHINE SULFATE ER,1,1488
PANTOPRAZOLE SODIUM,1,1488
HUMALOG,1,1488
AMLODIPINE BESYLATE,1,1487
PYRIDOSTIGMINE BROMIDE,1,1486
DEXILANT,1,1486
PHENYTOIN,1,1485
NITROGLYCERIN PATCH,1,1484
LOVASTATIN,1,1484
DOXAZOSIN MESYLATE,1,1483
HYDROCODONE-ACETAMINOPHEN,1,1481
FENOFIBRATE,2,1480
BROMFENAC SODIUM,1,1480
ATENOLOL-CHLORTHALIDONE,1,1480
CARVEDILOL,1,1479
CABERGOLINE,1,1479
PROPRANOLOL HCL ER,1,1478
BUMETANIDE,1,1477
VALSARTAN,1,1477
AZITHROMYCIN,1,1477
METHENAMINE HIPPURATE,1,1476
TAMOXIFEN CITRATE,1,1476
VENTOLIN HFA,1,1474
LUMIGAN,1,1473
PROSOL,1,1473
APRISO,1,1471
LORAZEPAM,1,1470
CICLOPIROX,1,1469
RALOXIFENE HCL,1,1469
LEVOFLOXACIN,1,1468
DIGOX,1,1467
LEVOTHYROXINE SODIUM,1,1466
NITROSTAT,1,1466
LEVOFLOXACIN,1,1464
AMITRIPTYLINE HCL,1,1463
SUPREP,1,1461
GABAPENTIN,1,1460
BD ULTRA-FINE PEN NEEDLE,1,1460
ATORVASTATIN CALCIUM,1,1460
BETAMETHASONE DIPROPIONATE,1,1459
MONTELUKAST SODIUM,1,1459
AMLODIPINE BESYLATE,1,1459
ATENOLOL,1,1458
SIMVASTATIN,1,1458
VOLTAREN,1,1457
VOLTAREN,1,1456
PREDNISONE,1,1455
COMBIGAN,1,1455
HYDROXYZINE HCL,1,1455
LEVOFLOXACIN,1,1454
DULOXETINE HCL,1,1453
PAROXETINE HCL,1,1453
DILTIAZEM 24HR CD,1,1453
DIGOXIN,1,1452
CARBAMAZEPINE ER,1,1452
NITROFURANTOIN MONO-MACRO,1,1450
NYSTATIN,1,1449
TRAZODONE HCL,1,1448
GABAPENTIN,1,1447
NOVOLIN N,1,1445
VOLTAREN,1,1445
CELECOXIB,1,1444
SERTRALINE HCL,1,1441
POTASSIUM CHLORIDE,1,1440
ACETAZOLAMIDE,1,1440
DIGOXIN,1,1439
SYNTHROID,1,1438
DULOXETINE HCL,1,1438
ATENOLOL,1,1438
DESVENLAFAXINE ER,1,1437
MEMANTINE HCL,1,1436
PANTOPRAZOLE SODIUM,1,1436
HYDROCODONE-ACETAMINOPHEN,1,1436
DIGOXIN,1,1436
HYDROCODONE-ACETAMINOPHEN,1,1435
ATORVASTATIN CALCIUM,1,1435
OXYCODONE-ACETAMINOPHEN,1,1434
OXYCODONE-ACETAMINOPHEN,1,1433
WARFARIN SODIUM,1,1432
ATORVASTATIN CALCIUM,1,1431
LEVOTHYROXINE SODIUM,1,1431
PROAIR HFA,1,1431
METFORMIN HCL,1,1430
CICLOPIROX,1,1429
TIZANIDINE HCL,1,1429
CLINDAMYCIN PHOSPHATE,1,1429
CALCIUM ACETATE,1,1428
GABAPENTIN,1,1428
ULTICARE,1,1428
SUCRALFATE,1,1427
GABAPENTIN,1,1427
TROSPIUM CHLORIDE,1,1426
AMIKACIN SULFATE,1,1426
ZOLPIDEM TARTRATE,1,1426
PRAMIPEXOLE DIHYDROCHLORIDE,1,1425
PANTOPRAZOLE SODIUM,1,1425
NITROSTAT,1,1424
ESCITALOPRAM OXALATE,1,1424
TIZANIDINE HCL,1,1424
BD ULTRA-FINE PEN NEEDLE,1,1424
LEVETIRACETAM,1,1423
KETOCONAZOLE,1,1423
TROSPIUM CHLORIDE,1,1422
LANSOPRAZOLE,1,1422
GABAPENTIN,1,1421
TIROSINT,1,1419
AMLODIPINE BESYLATE,1,1419
OMEPRAZOLE,1,1418
BUPROPION XL,1,1418
FLUTICASONE PROPIONATE,1,1418
DICYCLOMINE HCL,1,1417
TRIAMCINOLONE ACETONIDE,1,1417
DOXAZOSIN MESYLATE,1,1416
ATENOLOL,1,1416
LORAZEPAM,1,1415
MONTELUKAST SODIUM,1,1415
MELOXICAM,1,1415
HUMULIN R,1,1414
PENTAZOCINE-NALOXONE HCL,1,1413
POTASSIUM CHLORIDE,1,1412
NYSTATIN,1,1412
TAMSULOSIN HCL,1,1411
DULOXETINE HCL,1,1411
SYNTHROID,1,1410
LEVOTHYROXINE SODIUM,1,1410
CLONAZEPAM,1,1409
BUPROPION XL,1,1409
GABAPENTIN,1,1409
PAROXETINE HCL,1,1409
POTASSIUM CHLORIDE,1,1409
BENZTROPINE MESYLATE,1,1408
VALSARTAN,2,1408
BALSALAZIDE DISODIUM,1,1407
DILTIAZEM 24HR ER,1,1405
OLANZAPINE,1,1403
FLUOXETINE HCL,1,1402
DULOXETINE HCL,1,1401
TRAZODONE HCL,1,1400
OXAZEPAM,1,1400
QUETIAPINE FUMARATE,1,1400
ALPHAGAN P,1,1399
ZOLPIDEM TARTRATE,1,1398
AZITHROMYCIN,1,1398
RANITIDINE HCL,1,1397
RIVASTIGMINE,1,1397
DIGOXIN,1,1397
LISINOPRIL,1,1396
PREDNISONE,1,1394
LOSARTAN POTASSIUM,1,1392
DIGOXIN,1,1392
POTASSIUM CHLORIDE,1,1392
VALSARTAN,1,1391
KLOR-CON 10,1,1390
SOTALOL,1,1390
DIGITEK,1,1389
IBUPROFEN,1,1388
OXYCODONE HCL,1,1387
DONEPEZIL HCL,1,1386
CALCIUM ACETATE,1,1386
GLYCOPYRROLATE,1,1384
FUROSEMIDE,1,1384
OMEPRAZOLE,1,1384
OMEPRAZOLE,1,1384
DULOXETINE HCL,1,1383
PRAVASTATIN SODIUM,1,1383
OXYBUTYNIN CHLORIDE ER,1,1383
ROPINIROLE HCL,1,1382
TOPROL XL,1,1382
IBANDRONATE SODIUM,1,1382
HYZAAR,1,1380
PROAIR RESPICLICK,1,1379
METHOTREXATE,1,1379
CHLORTHALIDONE,1,1377
PROAIR HFA,1,1377
MONTELUKAST SODIUM,1,1377
RIZATRIPTAN,1,1377
TRAMADOL HCL ER,1,1376
OXCARBAZEPINE,1,1376
RANITIDINE HCL,1,1375
SYNTHROID,1,1374
DOXAZOSIN MESYLATE,1,1371
BUPROPION XL,1,1370
PRAMIPEXOLE DIHYDROCHLORIDE,1,1370
BUPROPION XL,1,1369
ISOSORBIDE MONONITRATE,1,1369
LIDOCAINE,1,1369
GLUCOPHAGE,1,1368
OXYBUTYNIN CHLORIDE ER,1,1368
VERAPAMIL HCL,1,1368
CARVEDILOL,1,1367
CARBAMAZEPINE,1,1366
OMEPRAZOLE,1,1364
DOXAZOSIN MESYLATE,1,1364
OMEPRAZOLE,1,1364
POTASSIUM CHLORIDE,1,1363
TAMSULOSIN HCL,1,1362
CHOLESTYRAMINE,1,1361
AZITHROMYCIN,1,1361
ETODOLAC,1,1361
ENALAPRIL MALEATE,1,1361
NOVOFINE,1,1360
ZIPRASIDONE HCL,1,1359
CLOPIDOGREL,1,1359
PANTOPRAZOLE SODIUM,1,1359
ROPINIROLE HCL,1,1359
AMLODIPINE BESYLATE,1,1358
PANTOPRAZOLE SODIUM,1,1358
DEXTROAMPHETAMINE SULFATE,1,1357
KETOCONAZOLE,1,1357
SYNTHROID,1,1356
OMEPRAZOLE,1,1356
OXYCODONE-ACETAMINOPHEN,2,1356
METFORMIN HCL,1,1353
OXYCODONE-ACETAMINOPHEN,1,1353
FLUTICASONE PROPIONATE,1,1352
VERAPAMIL ER,1,1352
CLONIDINE HCL,1,1350
ALLOPURINOL,1,1350
ESCITALOPRAM OXALATE,1,1350
CARVEDILOL,1,1350
METOPROLOL SUCCINATE,1,1349
AMLODIPINE BESYLATE,1,1348
HYDROCODONE-ACETAMINOPHEN,1,1347
ALLOPURINOL,1,1346
FENTANYL,1,1344
LIDOCAINE-PRILOCAINE,1,1344
CLOPIDOGREL,1,1340
FENOFIBRIC ACID,1,1340
NIACIN ER,1,1339
AMLODIPINE BESYLATE-BENAZEPRIL,1,1338
BYSTOLIC,1,1337
KETOCONAZOLE,1,1336
BD ULTRA-FINE PEN NEEDLE,1,1335
HUMULIN N,1,1334
BENZTROPINE MESYLATE,1,1334
NIFEDIPINE ER,1,1332
OMEPRAZOLE,1,1332
VOLTAREN,1,1331
AMLODIPINE BESYLATE,1,1331
CARBIDOPA-LEVODOPA ER,1,1331
ALPRAZOLAM,1,1330
TRAZODONE HCL,1,1330
CITALOPRAM HBR,1,1329
MIRTAZAPINE,1,1328
HUMULIN 70-30,1,1327
ATORVASTATIN CALCIUM,1,1326
ATORVASTATIN CALCIUM,1,1326
BISOPROLOL FUMARATE,1,1325
ATORVASTATIN CALCIUM,1,1325
PRAVASTATIN SODIUM,1,1325
FLUPHENAZINE HCL,1,1324
LOSARTAN POTASSIUM,1,1324
SERTRALINE HCL,1,1322
GLIPIZIDE,1,1320
TAMSULOSIN HCL,1,1320
HYDROCODONE-ACETAMINOPHEN,1,1320
NOVOLIN R,1,1319
DILTIAZEM 24HR CD,1,1318
SULFAMETHOXAZOLE-TRIMETHOPRIM,1,1318
PROPAFENONE HCL,1,1317
HYDROXYZINE HCL,1,1315
ALENDRONATE SODIUM,1,1314
SERTRALINE HCL,1,1314
FUROSEMIDE,1,1314
MOVIPREP,1,1311
PAROXETINE HCL,1,1311
CITALOPRAM HBR,1,1311
FENTANYL,1,1311
DOXYCYCLINE HYCLATE,1,1310
FLUTICASONE PROPIONATE,1,1308
SIMVASTATIN,1,1307
DIPHENOXYLATE-ATROPINE,1,1307
WARFARIN SODIUM,1,1306
PREDNISONE,1,1306
ROPINIROLE HCL,1,1306
NIFEDIPINE ER,1,1306
DIAZEPAM,1,1305
METFORMIN HCL,1,1304
SODIUM CHLORIDE,2,1304
VENLAFAXINE HCL ER,1,1304
MIRTAZAPINE,1,1304
SYNTHROID,1,1303
SIMVASTATIN,1,1301
OMEPRAZOLE,1,1300
GLIPIZIDE,1,1298
DOXYCYCLINE HYCLATE,1,1298
PANTOPRAZOLE SODIUM,1,1297
METOPROLOL TARTRATE,1,1296
OMEPRAZOLE,1,1294
ATORVASTATIN CALCIUM,1,1294
VOLTAREN,1,1293
GLIPIZIDE ER,1,1292
GABAPENTIN,1,1290
QUETIAPINE FUMARATE,1,1289
CLARITHROMYCIN,1,1289
AMLODIPINE BESYLATE,1,1287
RANITIDINE HCL,1,1287
HYDROXYCHLOROQUINE SULFATE,1,1285
METFORMIN HCL ER,1,1284
CELECOXIB,1,1284
CLOPIDOGREL,1,1284
PANTOPRAZOLE SODIUM,1,1284
HYDROCODONE-ACETAMINOPHEN,1,1284
LEVETIRACETAM,1,1283
SILDENAFIL,1,1283
GALANTAMINE HBR,1,1283
AMLODIPINE BESYLATE,1,1283
PROVENTIL HFA,1,1278
PROPRANOLOL HCL,1,1278
KETOCONAZOLE,1,1278
LANSOPRAZOLE,1,1275
LABETALOL HCL,1,1275
FENOFIBRATE,1,1275
PANTOPRAZOLE SODIUM,1,1274
LOSARTAN-HYDROCHLOROTHIAZIDE,1,1270
DULOXETINE HCL,1,1269
CLOBETASOL EMOLLIENT,1,1269
FLUTICASONE PROPIONATE,1,1268
TRAVASOL,1,1267
GABAPENTIN,1,1267
ALCOHOL PREP PADS,1,1266
VERAPAMIL ER,2,1266
CLOPIDOGREL,3,1266
PROVENTIL HFA,1,1266
LOSARTAN POTASSIUM,1,1265
FENOFIBRATE,2,1265
ZOLPIDEM TARTRATE,1,1265
CARBIDOPA-LEVODOPA,1,1264
NITROGLYCERIN PATCH,1,1263
FLUTICASONE PROPIONATE,1,1262
DILTIAZEM 24HR CD,1,1262
VENTOLIN HFA,1,1261
LOSARTAN-HYDROCHLOROTHIAZIDE,1,1261
METFORMIN HCL,1,1260
NIFEDIPINE ER,1,1259
ZIPRASIDONE HCL,1,1258
CLOTRIMAZOLE-BETAMETHASONE,1,1257
OXYCODONE HCL,1,1255
KLOR-CON M10,1,1255
LOVASTATIN,1,1255
METOPROLOL TARTRATE,1,1254
BRIMONIDINE TARTRATE,1,1254
MONTELUKAST SODIUM,1,1254
FLUOXETINE HCL,1,1252
METHIMAZOLE,1,1252
ISOSORBIDE DINITRATE,1,1251
BUPROPION XL,1,1250
TOLTERODINE TARTRATE ER,1,1250
VENTOLIN HFA,1,1250
HYDRALAZINE HCL,1,1249
TOPROL XL,1,1249
OXYBUTYNIN CHLORIDE ER,1,1249
DULOXETINE HCL,1,1248
ATORVASTATIN CALCIUM,1,1248
NABUMETONE,1,1248
AMLODIPINE BESYLATE,1,1247
LOVASTATIN,1,1247
GEMFIBROZIL,1,1246
METRONIDAZOLE,1,1245
TEMAZEPAM,1,1244
CLOTRIMAZOLE-BETAMETHASONE,1,1242
LEVOCETIRIZINE DIHYDROCHLORIDE,1,1242
MORPHINE SULFATE ER,1,1242
FENOFIBRATE,1,1241
GABAPENTIN,1,1240
DILTIAZEM HCL,1,1240
AMIODARONE HCL,2,1240
TIMOLOL MALEATE,1,1238
METOPROLOL SUCCINATE,1,1236
NIFEDIPINE ER,1,1236
OMEPRAZOLE,1,1236
LEVOTHYROXINE SODIUM,1,1235
BUSPIRONE HCL,1,1233
DULOXETINE HCL,1,1232
OXYCODONE HCL,1,1231
CLOPIDOGREL,1,1231
LOSARTAN POTASSIUM,1,1229
CELECOXIB,1,1229
DIGOXIN,1,1229
FLUTICASONE PROPIONATE,1,1229
ZOLPIDEM TARTRATE,1,1229
SIMVASTATIN,1,1229
BUSPIRONE HCL,1,1228
GLUCOPHAGE XR,1,1227
AZITHROMYCIN,1,1227
CARISOPRODOL,1,1227
FINASTERIDE,1,1226
MORPHINE SULFATE ER,1,1226
LISINOPRIL,1,1226
DONEPEZIL HCL,1,1225
GLIMEPIRIDE,1,1225
METOPROLOL SUCCINATE,1,1225
PENTAZOCINE-NALOXONE HCL,1,1225
FINASTERIDE,1,1223
NITROFURANTOIN,1,1222
METOLAZONE,1,1221
OXYBUTYNIN CHLORIDE ER,1,1219
FLUOXETINE HCL,1,1219
ZOLPIDEM TARTRATE,1,1219
OXYCODONE-ACETAMINOPHEN,1,1218
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1218
ZOLPIDEM TARTRATE,1,1217
WARFARIN SODIUM,1,1217
IBANDRONATE SODIUM,1,1217
METFORMIN HCL ER,1,1216
AMLODIPINE BESYLATE,1,1216
GABAPENTIN,1,1214
DULOXETINE HCL,1,1214
DIGOXIN,1,1214
MELOXICAM,1,1213
WARFARIN SODIUM,1,1212
NITROSTAT,1,1212
SIMVASTATIN,1,1212
ZOLPIDEM TARTRATE,1,1212
VENTOLIN HFA,1,1211
LISINOPRIL,1,1211
DONEPEZIL HCL,1,1211
CHLORTHALIDONE,1,1211
DESIPRAMINE HCL,1,1210
BYSTOLIC,1,1209
LIVALO,1,1209
LANSOPRAZOLE,1,1209
NAPROXEN,1,1208
LEVOTHYROXINE SODIUM,1,1208
LEVETIRACETAM,1,1208
GABAPENTIN,1,1208
LACTULOSE,1,1208
BUPROPION HCL,1,1208
POLYETHYLENE GLYCOL 3350,1,1207
CLOPIDOGREL,1,1206
MORPHINE SULFATE,1,1206
CARVEDILOL,1,1205
CLOPIDOGREL,1,1205
RAPAFLO,1,1205
BUPROPION XL,1,1204
OMEPRAZOLE,1,1203
TOLTERODINE TARTRATE,1,1203
RANITIDINE HCL,1,1202
METHYLPREDNISOLONE,1,1201
ALENDRONATE SODIUM,1,1200
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1200
LEVOTHYROXINE SODIUM,1,1198
DILTIAZEM ER,1,1198
OMEPRAZOLE,1,1198
CLOPIDOGREL,1,1198
QUINAPRIL HCL,1,1198
CLOTRIMAZOLE-BETAMETHASONE,1,1197
TIZANIDINE HCL,1,1197
PRAVASTATIN SODIUM,1,1197
CICLOPIROX,1,1197
METFORMIN HCL,1,1197
MONTELUKAST SODIUM,1,1196
VOLTAREN,1,1196
METFORMIN HCL,1,1195
IBANDRONATE SODIUM,1,1193
SERTRALINE HCL,2,1192
METFORMIN HCL,1,1192
WARFARIN SODIUM,1,1192
RAMIPRIL,1,1190
ZIPRASIDONE HCL,1,1190
CARVEDILOL,1,1189
LAMOTRIGINE,1,1188
LABETALOL HCL,1,1188
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,1188
PROAIR HFA,1,1188
BETAMETHASONE DIPROPIONATE,1,1188
HYDROCHLOROTHIAZIDE,1,1188
ATORVASTATIN CALCIUM,1,1187
DULOXETINE HCL,1,1187
PREDNISONE,1,1187
POTASSIUM CHLORIDE,1,1186
ALPRAZOLAM,1,1183
WARFARIN SODIUM,1,1183
CALCITRIOL,1,1181
ALBUTEROL SULFATE,1,1181
CARBIDOPA-LEVODOPA,1,1180
HYDROCODONE-ACETAMINOPHEN,1,1180
ENALAPRIL MALEATE,1,1180
TEGRETOL XR,1,1179
RAMIPRIL,1,1178
ATORVASTATIN CALCIUM,1,1178
VENTOLIN HFA,1,1178
OXYBUTYNIN CHLORIDE,1,1175
ZOLPIDEM TARTRATE ER,1,1173
LOSARTAN POTASSIUM,1,1173
ATORVASTATIN CALCIUM,1,1172
SYNTHROID,1,1172
CLOBETASOL PROPIONATE,1,1170
NIFEDICAL XL,1,1170
VOLTAREN,1,1168
GABAPENTIN,1,1166
PANTOPRAZOLE SODIUM,1,1166
ENALAPRIL MALEATE,1,1165
ATORVASTATIN CALCIUM,1,1165
GABAPENTIN,1,1165
CARTIA XT,1,1164
MEMANTINE HCL,1,1163
BUPROPION XL,1,1163
HYDROCHLOROTHIAZIDE,1,1162
CLONAZEPAM,1,1162
ZONISAMIDE,1,1162
METFORMIN HCL,1,1162
SYNTHROID,1,1161
LOSARTAN POTASSIUM,1,1161
SUCRALFATE,1,1160
BD ULTRA-FINE PEN NEEDLE,1,1160
QUETIAPINE FUMARATE,1,1160
CITALOPRAM HBR,1,1160
COLCHICINE,1,1159
LOSARTAN POTASSIUM,3,1159
CLINDAMYCIN PHOSPHATE,1,1158
OXYBUTYNIN CHLORIDE ER,1,1157
PANTOPRAZOLE SODIUM,1,1157
LEVOTHYROXINE SODIUM,1,1157
PHENYTOIN SODIUM EXTENDED,1,1156
SYNTHROID,1,1155
METOPROLOL TARTRATE,1,1154
METFORMIN HCL,1,1154
METHOTREXATE,1,1153
NITROFURANTOIN,1,1153
HYDROCHLOROTHIAZIDE,1,1153
OLANZAPINE,1,1152
NIFEDICAL XL,2,1152
ISOSORBIDE MONONITRATE ER,1,1152
CLONAZEPAM,1,1152
FLUTICASONE PROPIONATE,1,1151
ONDANSETRON HCL,1,1151
AMLODIPINE BESYLATE-BENAZEPRIL,1,1150
ZOLPIDEM TARTRATE,1,1150
HYDROCHLOROTHIAZIDE,1,1150
BYSTOLIC,1,1147
SERTRALINE HCL,1,1147
MELOXICAM,1,1147
LANSOPRAZOLE,2,1147
LISINOPRIL,1,1146
PIOGLITAZONE HCL,1,1146
ACYCLOVIR,1,1144
GABAPENTIN,1,1144
PREDNISONE,1,1144
IBANDRONATE SODIUM,1,1143
BUSPIRONE HCL,1,1142
AMITRIPTYLINE HCL,1,1142
PIROXICAM,1,1142
IPRATROPIUM-ALBUTEROL,1,1141
TRAZODONE HCL,1,1141
NABUMETONE,1,1141
PRAMIPEXOLE DIHYDROCHLORIDE,1,1140
FLUOCINONIDE,1,1140
DIGOX,1,1139
TAMSULOSIN HCL,1,1139
SYNTHROID,1,1139
DOXYCYCLINE HYCLATE,1,1138
MONTELUKAST SODIUM,1,1135
PERPHENAZINE,1,1134
FLUOXETINE HCL,1,1134
FUROSEMIDE,1,1133
PROMETHAZINE HCL,1,1133
BUPROPION HCL SR,1,1132
FENOFIBRATE,3,1131
LISINOPRIL,1,1131
AZELASTINE HCL,1,1131
DOXAZOSIN MESYLATE,1,1130
AMANTADINE,1,1130
POTASSIUM CITRATE ER,1,1130
IBUPROFEN,1,1130
OFLOXACIN,1,1130
AMLODIPINE BESYLATE,1,1129
HYDROCORTISONE VALERATE,1,1129
OXYBUTYNIN CHLORIDE,1,1129
DILTIAZEM ER,1,1128
LOSARTAN-HYDROCHLOROTHIAZIDE,1,1128
DOXEPIN HCL,1,1127
PHENYTOIN SODIUM EXTENDED,1,1127
PIOGLITAZONE HCL,1,1126
OXYCODONE HCL,1,1126
ALLOPURINOL,1,1126
LISINOPRIL,1,1126
LEVOFLOXACIN,1,1126
CARTIA XT,1,1125
DOXYCYCLINE HYCLATE,1,1125
OMEPRAZOLE,1,1125
ESTRADIOL,1,1122
ALPRAZOLAM,1,1122
OXYCODONE-ACETAMINOPHEN,1,1122
CARBIDOPA-LEVODOPA ER,1,1122
OXAPROZIN,1,1122
LISINOPRIL,1,1122
ENDOCET,1,1120
ALENDRONATE SODIUM,1,1119
ALLOPURINOL,1,1119
VERAPAMIL ER,1,1118
ACAMPROSATE CALCIUM,1,1118
PANTOPRAZOLE SODIUM,1,1117
PRAVASTATIN SODIUM,1,1117
POLYETHYLENE GLYCOL 3350,1,1117
NYSTOP,1,1116
OMEPRAZOLE,1,1116
OXYBUTYNIN CHLORIDE ER,1,1116
RAMIPRIL,1,1116
FUROSEMIDE,1,1115
HYDROCHLOROTHIAZIDE,1,1115
LANSOPRAZOLE,1,1113
GENTAMICIN SULFATE,1,1112
ZOLPIDEM TARTRATE,2,1112
RISPERIDONE,1,1111
BUPROPION XL,1,1111
DIOVAN,1,1111
VALSARTAN,1,1111
ISOSORBIDE MONONITRATE ER,1,1110
CILOSTAZOL,1,1110
UNIFINE PENTIPS,1,1110
TRIAMCINOLONE ACETONIDE,1,1107
POTASSIUM CHLORIDE,1,1106
CARISOPRODOL,1,1106
PROAIR HFA,1,1105
MORPHINE SULFATE ER,1,1105
CLOPIDOGREL,1,1105
LABETALOL HCL,1,1105
ERYTHROMYCIN,1,1104
MIDODRINE HCL,1,1104
ALENDRONATE SODIUM,1,1103
METFORMIN HCL,1,1102
HUMULIN 70/30 KWIKPEN,1,1102
CHLORTHALIDONE,1,1102
METOLAZONE,1,1101
ATORVASTATIN CALCIUM,1,1101
AMLODIPINE BESYLATE-BENAZEPRIL,1,1099
PANTOPRAZOLE SODIUM,1,1097
TAMSULOSIN HCL,1,1097
LANSOPRAZOLE,1,1096
PANTOPRAZOLE SODIUM,1,1095
KLOR-CON M10,1,1095
DULOXETINE HCL,1,1095
SPIRONOLACTONE,1,1094
AMANTADINE,1,1093
AMLODIPINE BESYLATE,1,1093
LOSARTAN-HYDROCHLOROTHIAZIDE,1,1092
HYDROCODONE-ACETAMINOPHEN,1,1091
FLUOXETINE HCL,1,1091
ATORVASTATIN CALCIUM,1,1091
DESMOPRESSIN ACETATE,1,1089
ATORVASTATIN CALCIUM,1,1089
CAPTOPRIL,1,1088
AZELASTINE HCL,1,1088
MONTELUKAST SODIUM,1,1088
AMLODIPINE BESYLATE,1,1088
NYAMYC,1,1087
AMIODARONE HCL,1,1087
ACETAMINOPHEN-CODEINE,1,1087
FAMOTIDINE,1,1086
BETAMETHASONE DIPROPIONATE,1,1085
BD ULTRA-FINE PEN NEEDLE,1,1085
MONTELUKAST SODIUM,1,1085
MIRTAZAPINE,1,1084
INSULIN SYRINGE,1,1084
DIVALPROEX SODIUM,1,1084
FENTANYL,1,1083
PREDNISOLONE ACETATE,1,1082
AMANTADINE,1,1082
IBANDRONATE SODIUM,1,1082
TRIAMCINOLONE ACETONIDE,1,1082
HUMALOG,1,1082
METOCLOPRAMIDE HCL,1,1081
LORAZEPAM,1,1081
METOPROLOL TARTRATE,1,1080
FENOFIBRIC ACID,1,1079
VALACYCLOVIR,1,1078
AZELASTINE HCL,1,1078
DIGOXIN,3,1078
LISINOPRIL,1,1078
CLOTRIMAZOLE-BETAMETHASONE,1,1078
METFORMIN HCL ER,1,1077
AMLODIPINE-VALSARTAN,1,1077
TRIAMTERENE-HYDROCHLOROTHIAZID,1,1075
OMEPRAZOLE,1,1075
CARBAMAZEPINE,1,1074
DIAZEPAM,1,1074
CARBAMAZEPINE ER,1,1073
AMLODIPINE BESYLATE,1,1072
HEPARIN SODIUM,1,1071
NADOLOL,1,1070
PANTOPRAZOLE SODIUM,1,1069
FLUOXETINE HCL,1,1069
GLIMEPIRIDE,1,1069
BYSTOLIC,1,1069
GABAPENTIN,1,1068
POLYETHYLENE GLYCOL 3350,1,1068
NYSTATIN,1,1067
PRAVASTATIN SODIUM,1,1067
PAPAVERINE HCL,1,1066
PRAMIPEXOLE DIHYDROCHLORIDE,1,1066
LACTULOSE,1,1065
DONEPEZIL HCL,1,1065
CYCLOBENZAPRINE HCL,1,1064
PREDNISONE,1,1064
CLONAZEPAM,1,1064
OXYBUTYNIN CHLORIDE,1,1064
METHOTREXATE,1,1063
LOSARTAN POTASSIUM,1,1063
CLONAZEPAM,1,1063
INSULIN SYRINGE,2,1062
VALSARTAN-HYDROCHLOROTHIAZIDE,1,1062
DOXAZOSIN MESYLATE,1,1060
ATORVASTATIN CALCIUM,1,1060
TRAMADOL HCL-ACETAMINOPHEN,1,1059
OXYCODONE-ACETAMINOPHEN,1,1056
METHADONE HCL,1,1055
WARFARIN SODIUM,1,1055
NITROFURANTOIN MONO-MACRO,1,1055
WARFARIN SODIUM,1,1055
TAMSULOSIN HCL,1,1054
AMLODIPINE BESYLATE,1,1054
HYDROCODONE-ACETAMINOPHEN,1,1054
OXYCODONE-ACETAMINOPHEN,1,1053
OXYBUTYNIN CHLORIDE ER,1,1052
TRIAMCINOLONE ACETONIDE,1,1051
VALSARTAN,1,1051
LEVOTHYROXINE SODIUM,1,1051
CARTIA XT,1,1050
QUETIAPINE FUMARATE,1,1050
FLUCONAZOLE,1,1050
OMEPRAZOLE,1,1050
GLIPIZIDE XL,1,1049
FELODIPINE ER,1,1048
SIMVASTATIN,1,1048
CHOLESTYRAMINE LIGHT,1,1047
OXYCODONE HCL,1,1047
TAMSULOSIN HCL,2,1047
LOSARTAN POTASSIUM,1,1046
HYDRALAZINE HCL,1,1046
LEVETIRACETAM,1,1046
BUPROPION XL,1,1045
ALCOHOL PREP PADS,1,1044
ALPRAZOLAM,1,1044
LISINOPRIL,1,1044
AMITRIPTYLINE HCL,1,1043
METOPROLOL SUCCINATE,1,1043
METFORMIN HCL,1,1043
CHOLESTYRAMINE,1,1042
AZELASTINE HCL,1,1041
AMITRIPTYLINE HCL,1,1041
DIGITEK,1,1040
OMEPRAZOLE,1,1040
SERTRALINE HCL,1,1037
FENOFIBRATE,3,1036
METHENAMINE HIPPURATE,1,1036
VERAPAMIL ER,1,1035
DIGOXIN,1,1034
DOXYCYCLINE HYCLATE,1,1034
TIZANIDINE HCL,1,1033
VENLAFAXINE HCL,1,1033
DIGOX,1,1033
CARTIA XT,1,1033
